DNR_ID,site,date,species,group,value,units,planktonType
62_0055,5401,2001-05-01,chroococcus,cyanophyta (blue-green),973.3333333,no/mL,phytoplankton
62_0055,5401,2001-05-01,coscinodiscus,cyanophyta (blue-green),120,no/mL,phytoplankton
62_0055,5401,2001-05-01,cryptomonas,cyanophyta (blue-green),106.6666667,no/mL,phytoplankton
62_0055,5401,2001-05-01,gloeocapsa,cyanophyta (blue-green),13.33333333,no/mL,phytoplankton
62_0055,5401,2001-05-01,haemetococcus,chlorophyta (green),53.33333333,no/mL,phytoplankton
62_0055,5401,2001-05-01,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2001-05-01,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2001-05-01,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2001-05-01,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2001-05-01,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2001-05-01,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2001-05-01,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2001-05-01,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2001-05-01,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2001-05-01,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2001-05-01,peridinium,chlorophyta (green),13.33333333,no/mL,phytoplankton
62_0055,5401,2001-05-01,scenedesmus,chlorophyta (green),13.33333333,no/mL,phytoplankton
62_0055,5401,2001-05-01,trachelomonas,chlorophyta (green),80,no/mL,phytoplankton
62_0055,5401,2001-05-01,bosmina,,0.8,thou/m3,zooplankton
62_0055,5401,2001-05-01,calanoid,,0,thou/m3,zooplankton
62_0055,5401,2001-05-01,ceriodaphnia,,0,thou/m3,zooplankton
62_0055,5401,2001-05-01,chydorus,,2.3,thou/m3,zooplankton
62_0055,5401,2001-05-01,cyclopoid,,45.1,thou/m3,zooplankton
62_0055,5401,2001-05-01,daphnia,,0.8,thou/m3,zooplankton
62_0055,5401,2001-05-01,diaphnosoma,,0,thou/m3,zooplankton
62_0055,5401,2001-05-01,leptodora,,0,thou/m3,zooplankton
62_0055,5401,2001-05-01,nauplii,,97.1,thou/m3,zooplankton
62_0055,5401,2001-05-01,other,,0,thou/m3,zooplankton
62_0055,5401,2001-05-01,rotifers,,146.9,thou/m3,zooplankton
62_0055,5401,2000-09-29,characium,cyanophyta (blue-green),56,no/mL,phytoplankton
62_0055,5401,2000-09-29,chroococcus,cyanophyta (blue-green),20,no/mL,phytoplankton
62_0055,5401,2000-09-29,cryptomonas,cyanophyta (blue-green),12,no/mL,phytoplankton
62_0055,5401,2000-09-29,haemetococcus,chlorophyta (green),48,no/mL,phytoplankton
62_0055,5401,2000-09-29,microcystis,chlorophyta (green),68,no/mL,phytoplankton
62_0055,5401,2000-09-29,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-29,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-29,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-29,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-29,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-29,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-29,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-29,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-29,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-29,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-29,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-29,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-29,oscillatoria,chlorophyta (green),92,no/mL,phytoplankton
62_0055,5401,2000-09-29,radiococcus,chlorophyta (green),8,no/mL,phytoplankton
62_0055,5401,2000-09-29,bosmina,,42.1,thou/m3,zooplankton
62_0055,5401,2000-09-29,calanoid,,28.3,thou/m3,zooplankton
62_0055,5401,2000-09-29,ceriodaphnia,,0,thou/m3,zooplankton
62_0055,5401,2000-09-29,chydorus,,3.2,thou/m3,zooplankton
62_0055,5401,2000-09-29,cyclopoid,,5.9,thou/m3,zooplankton
62_0055,5401,2000-09-29,daphnia,,14.6,thou/m3,zooplankton
62_0055,5401,2000-09-29,diaphnosoma,,0.5,thou/m3,zooplankton
62_0055,5401,2000-09-29,leptodora,,0,thou/m3,zooplankton
62_0055,5401,2000-09-29,nauplii,,14.2,thou/m3,zooplankton
62_0055,5401,2000-09-29,other,,0,thou/m3,zooplankton
62_0055,5401,2000-09-29,rotifers,,4.6,thou/m3,zooplankton
62_0047,5401,2000-09-26,ceratium,cyanophyta (blue-green),32.96,no/mL,phytoplankton
62_0047,5401,2000-09-26,cryptomonas,cyanophyta (blue-green),362.56,no/mL,phytoplankton
62_0047,5401,2000-09-26,cymbella,cyanophyta (blue-green),6.592,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-26,bosmina,,73.4,thou/m3,zooplankton
62_0047,5401,2000-09-26,calanoid,,4.3,thou/m3,zooplankton
62_0047,5401,2000-09-26,ceriodaphnia,,0.7,thou/m3,zooplankton
62_0047,5401,2000-09-26,chydorus,,0,thou/m3,zooplankton
62_0047,5401,2000-09-26,cyclopoid,,10.5,thou/m3,zooplankton
62_0047,5401,2000-09-26,daphnia,,0.5,thou/m3,zooplankton
62_0047,5401,2000-09-26,diaphnosoma,,0,thou/m3,zooplankton
62_0047,5401,2000-09-26,leptodora,,0,thou/m3,zooplankton
62_0047,5401,2000-09-26,nauplii,,16.7,thou/m3,zooplankton
62_0047,5401,2000-09-26,other,,0,thou/m3,zooplankton
62_0047,5401,2000-09-26,rotifers,,1.6,thou/m3,zooplankton
62_0054,5401,2000-09-20,anabaena,cyanophyta (blue-green),368,no/mL,phytoplankton
62_0054,5401,2000-09-20,ankistrodesmus,cyanophyta (blue-green),8,no/mL,phytoplankton
62_0054,5401,2000-09-20,aphanocapsa,cyanophyta (blue-green),8,no/mL,phytoplankton
62_0054,5401,2000-09-20,ceratium,cyanophyta (blue-green),40,no/mL,phytoplankton
62_0054,5401,2000-09-20,chroococcus,cyanophyta (blue-green),16,no/mL,phytoplankton
62_0054,5401,2000-09-20,cryptomonas,cyanophyta (blue-green),24,no/mL,phytoplankton
62_0054,5401,2000-09-20,epithemia,cyanophyta (blue-green),8,no/mL,phytoplankton
62_0054,5401,2000-09-20,gloeocapsa,cyanophyta (blue-green),32,no/mL,phytoplankton
62_0054,5401,2000-09-20,microcystis,chlorophyta (green),8,no/mL,phytoplankton
62_0054,5401,2000-09-20,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-09-20,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-09-20,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-09-20,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-09-20,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-09-20,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-09-20,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-09-20,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-09-20,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-09-20,oscillatoria,chlorophyta (green),976,no/mL,phytoplankton
62_0054,5401,2000-09-20,bosmina,,0,thou/m3,zooplankton
62_0054,5401,2000-09-20,calanoid,,10.1,thou/m3,zooplankton
62_0054,5401,2000-09-20,ceriodaphnia,,0,thou/m3,zooplankton
62_0054,5401,2000-09-20,chydorus,,0,thou/m3,zooplankton
62_0054,5401,2000-09-20,cyclopoid,,5.4,thou/m3,zooplankton
62_0054,5401,2000-09-20,daphnia,,3.2,thou/m3,zooplankton
62_0054,5401,2000-09-20,diaphnosoma,,1.4,thou/m3,zooplankton
62_0054,5401,2000-09-20,leptodora,,0,thou/m3,zooplankton
62_0054,5401,2000-09-20,nauplii,,6.4,thou/m3,zooplankton
62_0054,5401,2000-09-20,other,,0,thou/m3,zooplankton
62_0054,5401,2000-09-20,rotifers,,1.8,thou/m3,zooplankton
62_0055,5401,2000-09-14,aphanocapsa,cyanophyta (blue-green),60,no/mL,phytoplankton
62_0055,5401,2000-09-14,chroococcus,cyanophyta (blue-green),40,no/mL,phytoplankton
62_0055,5401,2000-09-14,cryptomonas,cyanophyta (blue-green),1380,no/mL,phytoplankton
62_0055,5401,2000-09-14,haemetococcus,chlorophyta (green),220,no/mL,phytoplankton
62_0055,5401,2000-09-14,microcystis,chlorophyta (green),400,no/mL,phytoplankton
62_0055,5401,2000-09-14,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-14,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-14,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-14,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-14,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-14,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-14,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-14,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-14,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-14,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-14,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-09-14,oscillatoria,chlorophyta (green),100,no/mL,phytoplankton
62_0055,5401,2000-09-14,pediastrum,chlorophyta (green),100,no/mL,phytoplankton
62_0055,5401,2000-09-14,scenedesmus,chlorophyta (green),140,no/mL,phytoplankton
62_0055,5401,2000-09-14,bosmina,,96.4,thou/m3,zooplankton
62_0055,5401,2000-09-14,calanoid,,10.2,thou/m3,zooplankton
62_0055,5401,2000-09-14,ceriodaphnia,,3.9,thou/m3,zooplankton
62_0055,5401,2000-09-14,chydorus,,7.8,thou/m3,zooplankton
62_0055,5401,2000-09-14,cyclopoid,,23.5,thou/m3,zooplankton
62_0055,5401,2000-09-14,daphnia,,2.4,thou/m3,zooplankton
62_0055,5401,2000-09-14,diaphnosoma,,1.6,thou/m3,zooplankton
62_0055,5401,2000-09-14,leptodora,,0,thou/m3,zooplankton
62_0055,5401,2000-09-14,nauplii,,54.8,thou/m3,zooplankton
62_0055,5401,2000-09-14,other,,0,thou/m3,zooplankton
62_0055,5401,2000-09-14,rotifers,,16.5,thou/m3,zooplankton
62_0047,5401,2000-09-08,ceratium,cyanophyta (blue-green),7.272,no/mL,phytoplankton
62_0047,5401,2000-09-08,chroococcus,cyanophyta (blue-green),7.272,no/mL,phytoplankton
62_0047,5401,2000-09-08,cryptomonas,cyanophyta (blue-green),1599.84,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-09-08,oscillatoria,chlorophyta (green),7.272,no/mL,phytoplankton
62_0047,5401,2000-09-08,scenedesmus,chlorophyta (green),7.272,no/mL,phytoplankton
62_0047,5401,2000-09-08,bosmina,,26.7,thou/m3,zooplankton
62_0047,5401,2000-09-08,calanoid,,2.7,thou/m3,zooplankton
62_0047,5401,2000-09-08,ceriodaphnia,,0.3,thou/m3,zooplankton
62_0047,5401,2000-09-08,chydorus,,0.3,thou/m3,zooplankton
62_0047,5401,2000-09-08,cyclopoid,,43.5,thou/m3,zooplankton
62_0047,5401,2000-09-08,daphnia,,0,thou/m3,zooplankton
62_0047,5401,2000-09-08,diaphnosoma,,0,thou/m3,zooplankton
62_0047,5401,2000-09-08,leptodora,,0,thou/m3,zooplankton
62_0047,5401,2000-09-08,nauplii,,56.2,thou/m3,zooplankton
62_0047,5401,2000-09-08,other,,0,thou/m3,zooplankton
62_0047,5401,2000-09-08,rotifers,,3.8,thou/m3,zooplankton
62_0054,5401,2000-08-30,anabaena,cyanophyta (blue-green),602,no/mL,phytoplankton
62_0054,5401,2000-08-30,ankistrodesmus,cyanophyta (blue-green),28,no/mL,phytoplankton
62_0054,5401,2000-08-30,ceratium,cyanophyta (blue-green),56,no/mL,phytoplankton
62_0054,5401,2000-08-30,chroococcus,cyanophyta (blue-green),42,no/mL,phytoplankton
62_0054,5401,2000-08-30,cryptomonas,cyanophyta (blue-green),28,no/mL,phytoplankton
62_0054,5401,2000-08-30,fragilaria,cyanophyta (blue-green),14,no/mL,phytoplankton
62_0054,5401,2000-08-30,gloeocapsa,cyanophyta (blue-green),42,no/mL,phytoplankton
62_0054,5401,2000-08-30,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-30,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-30,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-30,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-30,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-30,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-30,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-30,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-30,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-30,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-30,oscillatoria,chlorophyta (green),2030,no/mL,phytoplankton
62_0054,5401,2000-08-30,scenedesmus,chlorophyta (green),14,no/mL,phytoplankton
62_0054,5401,2000-08-30,bosmina,,25.7,thou/m3,zooplankton
62_0054,5401,2000-08-30,calanoid,,16.5,thou/m3,zooplankton
62_0054,5401,2000-08-30,ceriodaphnia,,0,thou/m3,zooplankton
62_0054,5401,2000-08-30,chydorus,,0,thou/m3,zooplankton
62_0054,5401,2000-08-30,cyclopoid,,13.8,thou/m3,zooplankton
62_0054,5401,2000-08-30,daphnia,,21.8,thou/m3,zooplankton
62_0054,5401,2000-08-30,diaphnosoma,,3.1,thou/m3,zooplankton
62_0054,5401,2000-08-30,leptodora,,0,thou/m3,zooplankton
62_0054,5401,2000-08-30,nauplii,,61.7,thou/m3,zooplankton
62_0054,5401,2000-08-30,other,,0,thou/m3,zooplankton
62_0054,5401,2000-08-30,rotifers,,17.9,thou/m3,zooplankton
62_0055,5401,2000-08-25,anabaena,cyanophyta (blue-green),10,no/mL,phytoplankton
62_0055,5401,2000-08-25,aphanocapsa,cyanophyta (blue-green),160,no/mL,phytoplankton
62_0055,5401,2000-08-25,chroococcus,cyanophyta (blue-green),140,no/mL,phytoplankton
62_0055,5401,2000-08-25,coelastrum,cyanophyta (blue-green),10,no/mL,phytoplankton
62_0055,5401,2000-08-25,coscinodiscus,cyanophyta (blue-green),20,no/mL,phytoplankton
62_0055,5401,2000-08-25,cryptomonas,cyanophyta (blue-green),500,no/mL,phytoplankton
62_0055,5401,2000-08-25,haemetococcus,chlorophyta (green),30,no/mL,phytoplankton
62_0055,5401,2000-08-25,haemetococcus,chlorophyta (green),10,no/mL,phytoplankton
62_0055,5401,2000-08-25,microcystis,chlorophyta (green),260,no/mL,phytoplankton
62_0055,5401,2000-08-25,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-08-25,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-08-25,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-08-25,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-08-25,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-08-25,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-08-25,oscillatoria,chlorophyta (green),30,no/mL,phytoplankton
62_0055,5401,2000-08-25,pediastrum,chlorophyta (green),70,no/mL,phytoplankton
62_0055,5401,2000-08-25,scenedesmus,chlorophyta (green),80,no/mL,phytoplankton
62_0055,5401,2000-08-25,tetraedron,chlorophyta (green),10,no/mL,phytoplankton
62_0055,5401,2000-08-25,bosmina,,105,thou/m3,zooplankton
62_0055,5401,2000-08-25,calanoid,,7.8,thou/m3,zooplankton
62_0055,5401,2000-08-25,ceriodaphnia,,4.7,thou/m3,zooplankton
62_0055,5401,2000-08-25,chydorus,,2.4,thou/m3,zooplankton
62_0055,5401,2000-08-25,cyclopoid,,29.4,thou/m3,zooplankton
62_0055,5401,2000-08-25,daphnia,,1.6,thou/m3,zooplankton
62_0055,5401,2000-08-25,diaphnosoma,,0,thou/m3,zooplankton
62_0055,5401,2000-08-25,leptodora,,0,thou/m3,zooplankton
62_0055,5401,2000-08-25,nauplii,,32.1,thou/m3,zooplankton
62_0055,5401,2000-08-25,other,,0,thou/m3,zooplankton
62_0055,5401,2000-08-25,rotifers,,9.8,thou/m3,zooplankton
62_0047,5401,2000-08-18,bosmina,,7.7,thou/m3,zooplankton
62_0047,5401,2000-08-18,calanoid,,0,thou/m3,zooplankton
62_0047,5401,2000-08-18,ceriodaphnia,,0.2,thou/m3,zooplankton
62_0047,5401,2000-08-18,chydorus,,0,thou/m3,zooplankton
62_0047,5401,2000-08-18,cyclopoid,,11.9,thou/m3,zooplankton
62_0047,5401,2000-08-18,daphnia,,0.5,thou/m3,zooplankton
62_0047,5401,2000-08-18,diaphnosoma,,0.2,thou/m3,zooplankton
62_0047,5401,2000-08-18,leptodora,,0,thou/m3,zooplankton
62_0047,5401,2000-08-18,nauplii,,15.7,thou/m3,zooplankton
62_0047,5401,2000-08-18,other,,0,thou/m3,zooplankton
62_0047,5401,2000-08-18,rotifers,,5.5,thou/m3,zooplankton
62_0054,5401,2000-08-09,anabaena,cyanophyta (blue-green),120,no/mL,phytoplankton
62_0054,5401,2000-08-09,ankistrodesmus,cyanophyta (blue-green),32,no/mL,phytoplankton
62_0054,5401,2000-08-09,aphanocapsa,cyanophyta (blue-green),4,no/mL,phytoplankton
62_0054,5401,2000-08-09,ceratium,cyanophyta (blue-green),16,no/mL,phytoplankton
62_0054,5401,2000-08-09,chroococcus,cyanophyta (blue-green),4,no/mL,phytoplankton
62_0054,5401,2000-08-09,cosmarium,cyanophyta (blue-green),4,no/mL,phytoplankton
62_0054,5401,2000-08-09,cryptomonas,cyanophyta (blue-green),4,no/mL,phytoplankton
62_0054,5401,2000-08-09,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-09,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-09,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-09,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-09,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-09,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-09,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-09,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-09,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-08-09,oscillatoria,chlorophyta (green),640,no/mL,phytoplankton
62_0054,5401,2000-08-09,pediastrum,chlorophyta (green),4,no/mL,phytoplankton
62_0054,5401,2000-08-09,scenedesmus,chlorophyta (green),4,no/mL,phytoplankton
62_0054,5401,2000-08-09,bosmina,,0,thou/m3,zooplankton
62_0054,5401,2000-08-09,calanoid,,9.9,thou/m3,zooplankton
62_0054,5401,2000-08-09,ceriodaphnia,,0,thou/m3,zooplankton
62_0054,5401,2000-08-09,chydorus,,0,thou/m3,zooplankton
62_0054,5401,2000-08-09,cyclopoid,,7.5,thou/m3,zooplankton
62_0054,5401,2000-08-09,daphnia,,1.1,thou/m3,zooplankton
62_0054,5401,2000-08-09,diaphnosoma,,6,thou/m3,zooplankton
62_0054,5401,2000-08-09,leptodora,,0,thou/m3,zooplankton
62_0054,5401,2000-08-09,nauplii,,8.8,thou/m3,zooplankton
62_0054,5401,2000-08-09,other,,0,thou/m3,zooplankton
62_0054,5401,2000-08-09,rotifers,,3.8,thou/m3,zooplankton
62_0055,5401,2000-08-04,ankistrodesmus,cyanophyta (blue-green),6.4,no/mL,phytoplankton
62_0055,5401,2000-08-04,aphanocapsa,cyanophyta (blue-green),172.8,no/mL,phytoplankton
62_0055,5401,2000-08-04,chroococcus,cyanophyta (blue-green),185.6,no/mL,phytoplankton
62_0055,5401,2000-08-04,coelastrum,cyanophyta (blue-green),6.4,no/mL,phytoplankton
62_0055,5401,2000-08-04,cosmarium,cyanophyta (blue-green),25.6,no/mL,phytoplankton
62_0055,5401,2000-08-04,cryptomonas,cyanophyta (blue-green),230.4,no/mL,phytoplankton
62_0055,5401,2000-08-04,haemetococcus,chlorophyta (green),64,no/mL,phytoplankton
62_0055,5401,2000-08-04,mallomonas,chlorophyta (green),12.8,no/mL,phytoplankton
62_0055,5401,2000-08-04,microcystis,chlorophyta (green),38.4,no/mL,phytoplankton
62_0055,5401,2000-08-04,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-08-04,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-08-04,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-08-04,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-08-04,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-08-04,NaN,NaN,0,no/mL,phytoplankton
62_0055,5401,2000-08-04,oscillatoria,chlorophyta (green),134.4,no/mL,phytoplankton
62_0055,5401,2000-08-04,pediastrum,chlorophyta (green),12.8,no/mL,phytoplankton
62_0055,5401,2000-08-04,scenedesmus,chlorophyta (green),44.8,no/mL,phytoplankton
62_0055,5401,2000-08-04,staurastrum,chlorophyta (green),6.4,no/mL,phytoplankton
62_0055,5401,2000-08-04,bosmina,,164.5,thou/m3,zooplankton
62_0055,5401,2000-08-04,calanoid,,24.7,thou/m3,zooplankton
62_0055,5401,2000-08-04,ceriodaphnia,,15.5,thou/m3,zooplankton
62_0055,5401,2000-08-04,chydorus,,0.9,thou/m3,zooplankton
62_0055,5401,2000-08-04,cyclopoid,,36.6,thou/m3,zooplankton
62_0055,5401,2000-08-04,daphnia,,30.2,thou/m3,zooplankton
62_0055,5401,2000-08-04,diaphnosoma,,0,thou/m3,zooplankton
62_0055,5401,2000-08-04,leptodora,,0,thou/m3,zooplankton
62_0055,5401,2000-08-04,nauplii,,63.1,thou/m3,zooplankton
62_0055,5401,2000-08-04,other,,0,thou/m3,zooplankton
62_0055,5401,2000-08-04,rotifers,,32.9,thou/m3,zooplankton
62_0047,5401,2000-07-28,anabaena,cyanophyta (blue-green),11.2,no/mL,phytoplankton
62_0047,5401,2000-07-28,ankistrodesmus,cyanophyta (blue-green),1.4,no/mL,phytoplankton
62_0047,5401,2000-07-28,ceratium,cyanophyta (blue-green),43.4,no/mL,phytoplankton
62_0047,5401,2000-07-28,chroococcus,cyanophyta (blue-green),9.8,no/mL,phytoplankton
62_0047,5401,2000-07-28,closteridium,cyanophyta (blue-green),1.4,no/mL,phytoplankton
62_0047,5401,2000-07-28,cryptomonas,cyanophyta (blue-green),5.6,no/mL,phytoplankton
62_0047,5401,2000-07-28,gloeocapsa,cyanophyta (blue-green),2.8,no/mL,phytoplankton
62_0047,5401,2000-07-28,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-07-28,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-07-28,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-07-28,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-07-28,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-07-28,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-07-28,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-07-28,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-07-28,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-07-28,NaN,NaN,0,no/mL,phytoplankton
62_0047,5401,2000-07-28,oscillatoria,chlorophyta (green),33.6,no/mL,phytoplankton
62_0047,5401,2000-07-28,staurastrum,chlorophyta (green),1.4,no/mL,phytoplankton
62_0047,5401,2000-07-28,bosmina,,112.1,thou/m3,zooplankton
62_0047,5401,2000-07-28,calanoid,,8.8,thou/m3,zooplankton
62_0047,5401,2000-07-28,ceriodaphnia,,0.3,thou/m3,zooplankton
62_0047,5401,2000-07-28,chydorus,,0.3,thou/m3,zooplankton
62_0047,5401,2000-07-28,cyclopoid,,13.4,thou/m3,zooplankton
62_0047,5401,2000-07-28,daphnia,,0.3,thou/m3,zooplankton
62_0047,5401,2000-07-28,diaphnosoma,,0,thou/m3,zooplankton
62_0047,5401,2000-07-28,leptodora,,0,thou/m3,zooplankton
62_0047,5401,2000-07-28,nauplii,,38.1,thou/m3,zooplankton
62_0047,5401,2000-07-28,other,,0,thou/m3,zooplankton
62_0047,5401,2000-07-28,rotifers,,6.7,thou/m3,zooplankton
62_0054,5401,2000-07-24,anabaena,cyanophyta (blue-green),304,no/mL,phytoplankton
62_0054,5401,2000-07-24,ankistrodesmus,cyanophyta (blue-green),8,no/mL,phytoplankton
62_0054,5401,2000-07-24,ceratium,cyanophyta (blue-green),88,no/mL,phytoplankton
62_0054,5401,2000-07-24,cosmarium,cyanophyta (blue-green),8,no/mL,phytoplankton
62_0054,5401,2000-07-24,gloeocapsa,cyanophyta (blue-green),8,no/mL,phytoplankton
62_0054,5401,2000-07-24,mallomonas,chlorophyta (green),8,no/mL,phytoplankton
62_0054,5401,2000-07-24,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-07-24,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-07-24,NaN,NaN,0,no/mL,phytoplankton
62_0054,5401,2000-07-24,NaN,NaN,0,no/mL,phytoplankton
